date,region,temperature,rainfall,humidity
2022-03-02,east,27.615355449691382,71.21855384519947,64.85615783724047
2022-03-02,west,27.580214339008432,58.14878499953485,64.07628671581047
2022-03-02,central,28.399249790350613,52.85058869542958,65.57892321436499
2022-03-02,north,32.07877941549925,106.22357713052654,75.28513652018651
2022-03-02,south,28.372168775901724,81.28341312398223,78.55908143822694
2022-03-02,east,27.10196873654625,87.72706552607167,80.04736341836374
2022-03-02,west,28.725054805459234,73.27918711071719,80.42465627187642
2022-03-02,central,32.18473075881904,81.81278961907064,69.76389448479993
2022-03-03,north,27.7532676135712,94.9347843765191,88.10186318383661
2022-03-03,south,26.39690703458054,56.35077086342059,73.09557884280333
2022-03-03,east,27.756934511981598,81.57347108468693,82.01933170348218
2022-03-03,west,29.016444524139295,90.1975974224851,75.8762797679467
2022-03-03,central,30.135398953093112,107.17269808201249,81.27404641991528
2022-03-03,north,30.772684208806922,115.23457075036251,75.37455344143572
2022-03-03,south,26.667482503517775,77.67394709396251,81.45418286863053
2022-03-03,east,26.857226382524292,99.04953014806998,77.44394540408163
2022-03-03,west,28.11239253266745,22.87339248689635,85.65623980939175
2022-03-03,central,30.127903100836225,107.32240934186157,69.33098367077288
2022-03-03,north,26.238901256137922,61.75907791991121,59.81892074397908
2022-03-03,south,27.544263230607037,71.45480217456947,67.7842599085439
2022-03-03,east,27.573429592618535,85.09884084166771,88.2070182552652
2022-03-03,west,30.64241476217117,73.20790380801701,75.97224590400747
2022-03-03,central,29.815438572771306,80.20581874568998,78.43845705835048
2022-03-03,north,30.56635377354227,108.03061051885015,66.981467962421
2022-03-03,south,31.43627299990854,68.59235024740786,78.17337135438764
2022-03-03,east,28.14761686126427,54.53827482431622,67.2897076621579
2022-03-03,west,26.38410474173507,112.5460283002983,68.76002135235731
2022-03-03,central,26.39698981574839,86.81203549442084,73.49299727464606
2022-03-03,north,25.08270192132475,114.72153066059656,81.96880668130632
2022-03-03,south,27.841383392110046,93.54934936590537,83.03630990930996
2022-03-03,east,27.990471821778954,49.80486331405855,83.30828308226323
2022-03-03,west,30.334023865052526,89.18444458946492,61.63699295244112
2022-03-03,central,28.79274548579564,56.5977898366762,77.45118909898225
2022-03-04,north,27.86001821074842,76.67066134709424,75.71353186503991
2022-03-04,south,28.608677647112465,75.00773722614575,62.35952603805272
2022-03-04,east,26.762728132004106,44.16874920563978,77.84118786608926
2022-03-04,west,30.89148824093621,60.26581550706517,75.17707802449966
2022-03-04,central,27.26884397381462,120.6257713014829,82.79660692004614
2022-03-04,north,26.560812555561846,81.2895733951242,78.4938209612653
2022-03-04,south,30.476439032848575,73.01010260504185,72.18814489603474
2022-03-04,east,29.98900351616134,112.77982969711942,86.93897470343705
2022-03-04,west,25.393304342315613,68.59731909691753,55.469015191116036
2022-03-04,central,30.55067836885408,74.6936180589185,77.03869891457117
2022-03-04,north,27.357489821245522,96.3380824207579,60.04884087894792
2022-03-04,south,28.092466044305795,68.5073093259739,68.55941748680608
2022-03-04,east,29.21471531482151,61.59161051125088,82.92948722896077
2022-03-04,west,30.013924864667278,31.446896991086554,64.93937539445925
2022-03-04,central,29.73163344880869,57.792059030645675,63.44417201182793
2022-03-04,north,28.74103843762163,57.60147037850864,100.0
2022-03-04,south,27.991388441601813,79.6933592076731,64.08845968466564
2022-03-04,east,29.66511648656453,64.31285998374538,94.18655922974702
2022-03-04,west,28.60389942474518,119.68240551544483,75.95932855307467
2022-03-04,central,32.451384017685484,55.369446693604786,72.43305898447753
2022-03-04,north,30.01349311937344,104.534959035449,83.34921410474932
2022-03-04,south,26.993843849452926,80.91708440085189,91.04729095431227
2022-03-04,east,27.885475196686333,92.65750601254868,66.220670777784
2022-03-04,west,28.937059453953296,91.4424171930183,72.57885230158197
2022-03-04,central,31.439537529574544,32.15731469205257,86.1500475457098
2022-03-05,north,31.742023482819754,76.52838681425531,80.71957005346097
2022-03-05,south,28.127544023864356,71.51487764910982,88.85880523560479
2022-03-05,east,27.0525450314166,54.099878499961115,82.99074647350876
2022-03-05,west,26.79681818218311,85.95196113810383,95.92186702068246
2022-03-05,central,29.424670979027045,111.0902467113359,79.62551291752747
2022-03-05,north,33.527382083030474,23.299367516105143,80.05773841250058
2022-03-05,south,29.99800167310569,66.07004687695205,81.05684064934896
2022-03-05,east,25.73198841122747,51.84411711151401,76.41473841192538
2022-03-05,west,27.467805258103482,78.19499691854033,86.3204985172002
2022-03-05,central,27.67198506090566,70.24701473078655,80.21003916782124
2022-03-05,north,27.275808424365668,64.6458961386429,85.72142702064241
2022-03-05,south,28.144025814727044,90.54957696036763,87.28462546543257
2022-03-05,east,29.658603186635368,109.48306641492843,82.12417374479425
2022-03-05,west,30.28377580324078,129.98581342894317,82.85679017153294
2022-03-05,central,31.103340446428774,61.96685942441471,67.73632905322563
2022-03-05,north,29.968218610689842,40.34192935742508,72.33609105099276
2022-03-05,south,25.011512983937802,87.94336907535326,86.27346145909829
2022-03-05,east,26.80520428953286,108.96913510025053,92.0759387473761
2022-03-05,west,28.603625390877102,93.03323973460103,58.43532467410736
2022-03-05,central,29.214373176130444,108.88638118439269,72.16099545667683
2022-03-05,north,30.642650184348,72.24970698174408,78.07583295333747
2022-03-05,south,29.00618181702903,64.5679515983239,69.0468823083842
2022-03-05,east,29.021227972322833,79.0681585418127,69.61443048737414
2022-03-05,west,29.395408190873603,70.1483766464487,82.58882566712902
2022-03-05,central,28.40976998703308,90.02132082059335,93.65338662090531
2022-03-06,north,29.170078976278056,96.38428164963712,57.67438182982346
2022-03-06,south,31.247973054545934,97.95059938100502,76.28785590322791
2022-03-06,east,28.828486898954427,87.20077950565509,82.62542081094875
2022-03-06,west,28.935883242953867,81.90537262307329,85.79475711504729
2022-03-06,central,28.929137886988055,92.87745987458426,81.18389082373525
2022-03-06,north,31.59185632410477,37.729087936512876,95.60664289240601
2022-03-06,south,26.78020204286355,81.20034113624614,78.28168332630281
2022-03-06,east,32.54800248610482,78.03848723297632,91.11254529696583
2022-03-06,west,26.643544987491406,81.2505340089984,71.52894068958517
2022-03-06,central,27.687868173866917,75.23645516448268,78.57244685893336
2022-03-06,north,30.485785235953074,85.62603595879962,65.86546663505636
2022-03-06,south,31.056942087469775,65.496867658887,87.00126179853481
2022-03-06,east,26.189310662525457,99.5793946786399,76.7881887666331
2022-03-06,west,26.81090497002826,86.46192163783678,81.57082801824384
2022-03-06,central,29.55199431546613,80.00264324724452,74.85893108019413
2022-03-06,north,33.685147472050026,63.0385946768449,83.85690240963503
2022-03-06,south,31.488834258519795,93.29526379372541,81.96695713160238
2022-03-06,east,28.50011459725881,81.12212005945712,68.0461030933328
2022-03-06,west,24.15805042037092,61.879258218828966,68.62494306721476
2022-03-06,central,29.15959416536475,75.85569524130253,77.71493008963135
2022-03-06,north,29.720902303815542,89.5705784743921,84.58835696711144
2022-03-06,south,28.230918414356825,88.0203968659638,96.62157292418334
2022-03-06,east,27.29486071542924,86.7291054457304,81.02252595970215
2022-03-06,west,29.31463921716521,78.83955392438884,88.06793141793027
2022-03-06,central,27.111786308734512,97.50531675560524,61.864108045403185
2022-03-07,north,32.81503544964381,101.96634446031129,98.26983475039253
2022-03-07,south,32.10362772309399,91.9568666975899,84.19713836734465
2022-03-07,east,30.38596339121188,65.46138888696494,77.64423114446491
2022-03-07,west,29.249559266264992,56.04918003826874,76.49331578147346
2022-03-07,central,27.74980995479924,66.33161904464721,67.06827827746274
2022-03-07,north,29.028563760244555,116.28354934361354,69.927408298851
2022-03-07,south,32.34873239844091,82.84433266062615,97.24463257738685
2022-03-07,east,30.807446244899616,119.73925093460679,68.25023187319259
2022-03-07,west,29.477522684979277,74.80644751233035,68.05759867738927
2022-03-07,central,30.91808679636155,72.03414097422066,71.11807139529692
2022-03-07,north,30.161359454788013,75.72928365119762,66.15846872643999
2022-03-07,south,29.862693207800103,75.36693278301301,78.29334200450782
2022-03-07,east,31.03126464600943,61.7373961467246,89.0293813827051
2022-03-07,west,30.104193417675873,54.233449020745546,72.03535299333238
2022-03-07,central,30.787241068233115,87.23714692769634,64.4070334584445
2022-03-07,north,29.392912227295376,98.30842873602636,81.05888938619925
2022-03-07,south,28.56188648164615,126.11004039740712,77.58253287925459
2022-03-07,east,27.97381237014606,68.53615625025864,88.16752175686896
2022-03-07,west,27.73551891708444,70.15730464679758,73.59519326303001
2022-03-07,central,25.85979724314329,61.78582849505874,75.53870845978597
2022-03-07,north,27.24625823440303,99.72496297155044,76.64497261062003
2022-03-07,south,27.188431068861995,93.51016348000438,79.03031736158754
2022-03-07,east,28.055447736058284,59.67172274658856,74.21465948247682
2022-03-07,west,32.19462654930294,59.16645264462022,72.59383517559263
2022-03-07,central,28.755014216918802,96.26070955599704,59.6364994072343
2022-03-08,north,29.624813661621957,85.08776266972816,72.6286876725055
2022-03-08,south,29.68791917087719,92.59161390578288,85.43479244452419
2022-03-08,east,32.31644170753807,59.768470078781746,86.78501495739553
2022-03-08,west,27.99010897416275,39.86934236735588,73.57142952779367
2022-03-08,central,28.696235721337214,59.92453931195661,91.2774197455243
2022-03-08,north,28.92888113830497,91.17917424578455,77.99551904670312
2022-03-08,south,31.41434959340287,119.64499921825782,64.90409604554719
2022-03-08,east,31.829491269362247,68.83455985500784,61.75871919916412
2022-03-08,west,30.090447521241224,122.94095728309732,90.46513898990393
2022-03-08,central,31.607098629977095,94.02023499539376,74.55252251109593
2022-03-08,north,29.496601874791313,49.56319361138348,66.14191453298088
2022-03-08,south,28.796073386619693,81.70451640178064,55.689798049351324
2022-03-08,east,31.49872805502458,94.70332521379723,74.32539865495524
2022-03-08,west,30.116515232320932,28.914181674506274,82.33006835367028
2022-03-08,central,27.67021855003817,90.31286280382764,71.30564832324463
2022-03-08,north,31.13612175810204,100.87826324202226,67.75010816236795
2022-03-08,south,28.724294619812778,85.40120212818287,72.7888020776394
2022-03-08,east,28.479632836404928,76.18941543193154,90.71447995515523
2022-03-08,west,30.92728861825276,73.96530798553187,64.35274358695477
2022-03-08,central,28.96361560016351,72.79739309172356,71.8655494594815
2022-03-08,north,29.919196953933916,53.90424357021782,90.39013715988258
2022-03-08,south,30.465159049994934,63.673363007460665,83.22432265794421
2022-03-08,east,27.57539372330857,69.09195873251682,80.07383790149623
2022-03-08,west,29.91098101121774,79.69372657007486,71.79809840954418
2022-03-08,central,31.840226092376582,66.28754449241868,78.58760790871095
2022-03-09,north,27.296778589687126,60.24655378154044,73.04113506979968
2022-03-09,south,30.109530654828802,92.82455581401595,69.82556444362518
2022-03-09,east,27.55077740800577,85.04141807045616,67.61885100131529
2022-03-09,west,31.252508244847142,66.8445478957077,86.26038171805767
2022-03-09,central,31.233524044665888,87.7547080612508,77.81536443217134
2022-03-09,north,28.50106819666815,68.56598075778035,81.56456319235966
2022-03-09,south,33.62897018154807,78.89043922126145,79.93615761234673
2022-03-09,east,31.422963495440914,97.13001972595639,82.82861403241628
2022-03-09,west,30.623570847438685,65.55431676817378,75.87223785447378
2022-03-09,central,30.510934669378617,54.180906474824184,73.60285124378694
2022-03-09,north,31.177566695578793,74.7264469710722,70.26662246042147
2022-03-09,south,27.218428062678026,50.35983830778981,64.27973442026156
2022-03-09,east,29.598928074088395,72.08016844447954,67.19909404810353
2022-03-09,west,29.976093647921,72.01638904522991,74.76524854333047
2022-03-09,central,28.409440750561227,28.35545615338779,62.38903090997791
2022-03-09,north,30.13930341605428,88.24184190638924,64.59656671297239
2022-03-09,south,31.673101478034358,73.97534329787264,88.84082468068446
2022-03-09,east,28.366174701634534,101.26706768693776,80.66122060287061
2022-03-09,west,29.100864276423735,81.9397782273807,73.90105847229749
2022-03-09,central,27.568542285458456,92.34131003781002,100.0
2022-03-09,north,25.63573485754476,101.42991369563991,61.9369285672024
2022-03-09,south,30.76757723820737,74.99479697608412,88.17553851895092
2022-03-09,east,29.15824528748785,77.61267485422101,77.30476492653854
2022-03-09,west,29.30487171147192,46.158274163694415,86.26989598346081
2022-03-09,central,27.236165640819294,102.41989353618388,79.50896292704077
2022-03-10,north,28.904409777719582,74.9123025129448,59.828383049131354
2022-03-10,south,31.46860441415621,57.71163950041627,79.50543834717222
2022-03-10,east,29.277059509350885,92.62070023712445,81.90639221797991
2022-03-10,west,29.33378435190279,34.23062666809086,56.63098068633979
2022-03-10,central,29.69047339151881,69.24076604991234,97.99131660960292
2022-03-10,north,26.802652578979053,95.99247133161272,81.66290961331165
2022-03-10,south,30.52525776399668,69.0718134680578,85.27071107294888
2022-03-10,east,26.765020605960302,63.46781148840427,66.89553977582081
2022-03-10,west,27.396185673233912,69.50315456511689,85.45700889304011
2022-03-10,central,27.176987297777636,37.627665218004424,89.44587826721448
2022-03-10,north,28.924966902530873,92.13581914303657,81.08651595296239
2022-03-10,south,28.57051142871625,75.36852966783763,78.45711808637628
2022-03-10,east,29.272966759175457,72.37975830748066,69.61495242259977
2022-03-10,west,27.46490451623908,72.45287817919508,76.38876449375067
2022-03-10,central,31.286407476404722,78.10784647666759,73.43053852899112
2022-03-10,north,30.943471973244627,90.89499792081723,84.27079004551078
2022-03-10,south,28.927789810008523,76.78497968339093,70.05207442040991
2022-03-10,east,28.318683402616088,50.59351954377966,84.1973408866195
2022-03-10,west,28.116701849101567,89.33657293825725,70.16097804428736
2022-03-10,central,28.655126845770607,87.79764432746043,75.92730812998374
2022-03-10,north,26.474926378289613,81.93679047170511,84.7112776417121
2022-03-10,south,27.356202211368284,99.33107664660228,71.5128664717235
2022-03-10,east,30.9956576197619,78.43382403563508,85.05619856135995
2022-03-10,west,29.879041807943704,100.05377228716102,84.08077524829761
2022-03-10,central,32.543965807745025,105.97047093694383,75.8413269378145
2022-03-11,north,28.73998198789061,89.6613745751774,90.29457659001639
2022-03-11,south,28.615345834015518,63.05644442712901,79.45458799622965
2022-03-11,east,28.522574439141955,75.39940249463893,89.69950984231201
2022-03-11,west,28.700043321792915,102.79223754585523,96.6113938252303
2022-03-11,central,28.018464261936057,48.06255954329762,76.2637343594454
2022-03-11,north,29.880348717603653,70.17604350111559,85.12629441673246
2022-03-11,south,29.396580422526075,71.15582013575288,72.30106532322975
2022-03-11,east,28.318543284552707,60.71090485761308,68.34860048137652
2022-03-11,west,31.840670114267056,95.47269586306348,76.72214800259422
2022-03-11,central,33.131538133201865,85.5514182855033,65.05074177896387
2022-03-11,north,31.671526699376052,63.793949732677916,69.3006667799854
2022-03-11,south,30.454620314396042,90.12537526940454,84.59107056966918
2022-03-11,east,30.8619117407568,74.8467921713234,73.54025442197012
2022-03-11,west,33.05120332388192,60.2112254002409,85.78188544767711
2022-03-11,central,30.859010919748098,63.75674865983041,81.67086395663337
2022-03-11,north,28.168000583030683,86.73613836020655,97.18828519664966
2022-03-11,south,30.12291734153035,96.79531443512452,83.92011743221896
2022-03-11,east,30.590860820355886,68.27975220559203,89.81892527925164
2022-03-11,west,27.34893774015741,88.90394353806799,82.69559120773397
2022-03-11,central,28.768510650942897,109.6502000162374,81.79067958723923
2022-03-11,north,31.539155936340183,52.8377057372827,90.32407499759165
2022-03-11,south,25.69138681813008,85.12851432146023,85.36471923511115
2022-03-11,east,26.837515198148065,94.62823069059593,80.77738070603279
2022-03-11,west,28.985558180972596,76.11212053271115,80.73329123575569
2022-03-11,central,30.04573147924066,102.7807810818007,84.05903769476267
2022-03-12,north,26.68329568952114,122.17242250348255,72.08338596423906
2022-03-12,south,29.14498207608707,85.06278870598292,71.65912649745093
2022-03-12,east,31.70609765759609,73.52388709269688,93.05118048256723
2022-03-12,west,29.535863493567522,97.735337891496,97.44125779743788
2022-03-12,central,31.276738466681216,95.03705894581489,69.50829657473625
2022-03-12,north,28.21433233674895,27.819062639893176,72.10717683444086
2022-03-12,south,27.778726865840593,78.1409706164346,90.22234935387937
2022-03-12,east,31.09630823998905,70.30369240347459,84.13232109026188
2022-03-12,west,30.137091648731335,86.1297955685352,85.56140221204713
2022-03-12,central,27.027368563870038,74.32251613238105,87.76313410736849
2022-03-12,north,27.796878747093377,76.49215989283684,76.38979954139715
2022-03-12,south,32.527723061533784,60.93142654903524,82.09682040873977
2022-03-12,east,27.549450140480324,92.88626610674662,81.31904266581883
2022-03-12,west,31.26721807287095,111.2965261676315,70.2122051563833
2022-03-12,central,28.442187184951557,61.24224275395616,81.94803059099495
2022-03-12,north,29.392208865884694,50.2545812753174,91.17422812033459
2022-03-12,south,29.9877458213057,78.59574613480615,75.4557887704043
2022-03-12,east,25.196598158419757,77.62256851755158,80.32281364624725
2022-03-12,west,26.473125908564356,101.61433746066407,80.86421031894648
2022-03-12,central,29.57122661699328,53.611782690686226,75.9504756544852
2022-03-12,north,27.949945451851196,67.43657823777491,85.56613353578149
2022-03-12,south,31.3917231699682,35.241616952919806,71.99646484628803
2022-03-12,east,26.186318817682707,105.69535446249333,92.12357634579725
2022-03-12,west,30.52907069193493,83.20657430472414,85.05917677516037
2022-03-12,central,26.6461181386103,68.92702345864093,69.42943515210897
2022-03-13,north,28.75175388598257,51.92246205099076,95.89202459740538
2022-03-13,south,27.327208345795498,53.758370459269265,80.5929423611588
2022-03-13,east,33.260823635213825,86.65322961864211,71.68245257619233
2022-03-13,west,26.776979548331354,56.219390710800084,89.95747299845476
2022-03-13,central,29.21184448353338,80.44800008578567,83.8586429430231
2022-03-13,north,26.002291578231123,119.2267888455149,61.19233070620247
2022-03-13,south,32.6551041184126,71.41613916391788,73.65532457610432
2022-03-13,east,30.258528706625835,59.13900274332671,81.70290112075828
2022-03-13,west,29.72991005346876,86.00803573186954,57.31626097211627
2022-03-13,central,32.404589752854875,53.852056807179736,79.7626286024168
2022-03-13,north,29.75080875711665,112.76758222940235,80.49172147559545
2022-03-13,south,29.89510658655358,106.44028499338098,67.07700892478462
2022-03-13,east,29.71941445040173,75.0844592437414,81.61837661114248
2022-03-13,west,30.583232525157666,60.42202799432989,78.98656613979318
2022-03-13,central,28.4710811064289,69.85249416730707,66.9989866896927
2022-03-13,north,29.027389259544762,72.45457938110572,88.1075332171711
2022-03-13,south,31.076633131186316,86.03923425695558,87.2904656962209
2022-03-13,east,30.010709777387188,99.16053820883661,76.01455688001924
2022-03-13,west,29.227476046067174,57.637639007642484,76.92611451462462
2022-03-13,central,26.65491909221,98.58608292966917,86.1745671244963
2022-03-13,north,32.45206444334462,90.72160387904025,76.90529631742479
2022-03-13,south,28.133055654369883,68.21210180668216,59.602845743341305
2022-03-13,east,31.430438351109938,56.63365370927408,83.78129332254213
2022-03-13,west,29.807471177647596,80.69254596866564,70.77933454115777
2022-03-13,central,26.869062828811686,57.176121948772604,75.01349720436691
2022-03-14,north,32.01511611801277,99.00531247210672,93.59983600541783
2022-03-14,south,30.019646455750614,56.05404004621052,77.6813455858151
2022-03-14,east,32.181255876425624,89.48581935211749,79.0384796846418
2022-03-14,west,29.145747761479697,76.91936819255297,84.11780308053905
2022-03-14,central,30.918667622885646,67.31919780135058,84.0744697646434
2022-03-14,north,25.98551094026151,76.4750653624688,69.82915265212525
2022-03-14,south,28.510133435764022,100.13135888153865,78.41814517055933
2022-03-14,east,26.964578498488994,54.68654730897882,79.38265560516135
2022-03-14,west,28.76099746287475,70.28856438501828,81.74139929219135
2022-03-14,central,30.454188641963825,63.49682419511085,81.91334973506926
2022-03-14,north,28.301404987643245,77.75935281788031,100.0
2022-03-14,south,31.2382493502291,64.83807763860152,67.26253262003063
2022-03-14,east,27.797339875851513,43.17007064112232,88.82204652788263
2022-03-14,west,31.281038390251492,57.42894455020736,90.85488838423366
2022-03-14,central,32.13007949469961,111.28679585961684,83.94897006513834
2022-03-14,north,31.53761743313351,83.46625971458006,72.51797637717232
2022-03-14,south,28.82218705929199,82.77893656501615,95.66781062857933
2022-03-14,east,25.25965796706325,72.87944768868185,57.101301678501095
2022-03-14,west,30.674899156426232,77.49918700667122,72.18846335372481
2022-03-14,central,29.260095733520927,69.935457032227,90.73795229813119
2022-03-14,north,27.55377928269683,89.07026610967591,75.3200142916779
2022-03-14,south,28.398007033210718,80.54787257404207,94.98577557390493
2022-03-14,east,32.37941579584114,55.1063312856823,63.90308287911907
2022-03-14,west,27.235884761731228,83.60618555093846,67.90011138642299
2022-03-14,central,30.44718351419396,29.3568570234236,73.70474862463332
2022-03-15,north,29.998264617193865,86.96422879131288,83.2986893072034
2022-03-15,south,28.84757293659259,50.49990766102674,76.90449502803789
2022-03-15,east,30.85141364054515,76.76594307435565,74.22070400621391
2022-03-15,west,32.82683878371679,54.79449273383339,93.32866084282335
2022-03-15,central,28.97040525814666,78.7435087884191,94.25914628572961
2022-03-15,north,29.075986369764852,90.2526151832816,74.98089887476256
2022-03-15,south,30.806478075899456,108.74358650274877,62.02701845854149
2022-03-15,east,31.398833908789058,47.8598916975276,57.549858239964315
2022-03-15,west,29.306933851621785,98.19650391117986,81.51759767964167
2022-03-15,central,28.95160079373176,81.3100989053066,85.68425275402609
2022-03-15,north,25.127055224479534,69.6737017412647,79.75467438762357
2022-03-15,south,28.00633044118595,93.88417489894636,78.41561546103053
2022-03-15,east,27.283724921783953,73.96854777605303,71.07927038489728
2022-03-15,west,30.931598258542838,93.03765512577075,85.6744944709765
2022-03-15,central,29.07454236871737,58.841650535197275,95.90655032082721
2022-03-15,north,28.996305054841198,66.02710415183132,56.95591975848255
2022-03-15,south,29.544235738673095,97.55904585364915,78.34968464396096
2022-03-15,east,27.821995325668254,108.39505526916561,69.4212130377021
2022-03-15,west,32.668842639296564,77.98640681470017,64.22003659129959
2022-03-15,central,32.15873608931228,22.941266290641565,67.82493782399395
2022-03-15,north,32.79856183201443,74.70605914558807,82.92142508868216
2022-03-15,south,30.92918272839684,79.33556715420576,83.17431850774977
2022-03-15,east,29.50339203587518,74.03157726389372,93.72757414358611
2022-03-15,west,32.79180687193283,85.4138160310678,79.21251200329273
2022-03-15,central,28.200414594093097,69.14884624581073,61.54248023314233
2022-03-16,north,27.868879880656984,95.61131072972958,76.84090025368629
2022-03-16,south,28.40827480918329,55.49962806154819,65.35880495528818
2022-03-16,east,30.657040372551606,103.57086766325185,67.15463681322596
2022-03-16,west,28.087087451947664,109.83546999539088,85.02818626151097
2022-03-16,central,29.300551862287012,60.57269875496288,81.16440473339021
2022-03-16,north,26.407587250953455,60.56189700410778,85.09825163179931
2022-03-16,south,30.573493169579496,87.0477997917196,75.64766720472873
2022-03-16,east,26.57709110435679,55.089485321311244,87.12789131169957
2022-03-16,west,27.746975728992282,68.98183609412263,75.0885666945449
2022-03-16,central,32.045632108516294,100.88443264528931,90.38942400486849
2022-03-16,north,31.971934472695228,93.58602880570828,82.66898507216143
2022-03-16,south,30.359924017816002,118.43782034996082,77.15262697259983
2022-03-16,east,30.16262500219347,82.24957646817319,81.34352611920698
2022-03-16,west,28.549378544414488,66.61713347060532,79.04398866769684
2022-03-16,central,28.065490511238604,79.85876374922944,95.18366083057523
2022-03-16,north,28.886814443208248,75.82212672799633,81.6769719032339
2022-03-16,south,26.583989489798373,76.10275133210632,79.20646895350093
2022-03-16,east,30.116194948630334,78.35781935425437,76.83768710693802
2022-03-16,west,29.70896008833983,60.1985593392443,87.65443786989611
2022-03-16,central,27.744455305302473,84.47824861558189,86.30172906798106
2022-03-16,north,32.748661676405725,50.660628160997206,76.48417937431972
2022-03-16,south,30.825125259297103,64.49736135800674,67.66618053121792
2022-03-16,east,30.99498144674072,76.45631825337267,70.20291429366247
2022-03-16,west,28.636617986644676,33.6428272630572,77.38097028202405
2022-03-16,central,29.608637682670363,94.21372424306738,92.71187073863683
2022-03-17,north,30.912144716923393,37.90910793269554,76.81303246062795
2022-03-17,south,29.962964110749017,92.36395194760921,73.37356265344145
2022-03-17,east,32.86120094608829,53.1160123310824,61.707605620610636
2022-03-17,west,29.249824237715046,70.87382431557566,94.45021310912006
2022-03-17,central,28.648278312076325,89.35481106863423,85.0050802129117
2022-03-17,north,30.925905129491397,122.9349885192353,87.27489845315567
2022-03-17,south,27.128104831975524,81.30123768379264,88.93167927239084
2022-03-17,east,31.50599324116477,39.31967156565549,77.66749646550745
2022-03-17,west,27.05597577536458,98.04610078236112,80.16070509057245
2022-03-17,central,30.934568708665648,74.33383003246529,94.20081817261703
2022-03-17,north,28.36085226820322,80.37033121882212,81.11060764628846
2022-03-17,south,30.610567670515334,90.12945872739793,85.19005165373704
2022-03-17,east,31.472085268670583,34.464638991531366,88.0203059251022
2022-03-17,west,29.964241767556384,79.10293508434957,85.74411207732354
2022-03-17,central,27.258157473267186,70.77832033059174,78.03310705043215
2022-03-17,north,27.863848887534242,103.40889624975603,78.9759603249579
2022-03-17,south,28.200081094480982,93.5144733964205,87.09120313285652
2022-03-17,east,25.867385589353,46.4321596740147,87.07482735244436
2022-03-17,west,31.912355094012405,104.22471517662662,90.9971247432917
2022-03-17,central,29.877614548061203,87.96269989284987,84.82576858619548
2022-03-17,north,27.386363286170557,48.02736618058128,85.28085488901765
2022-03-17,south,32.568749091465264,80.0872601995011,74.85246508525262
2022-03-17,east,28.25474317627222,99.66872040676276,73.50330364237807
2022-03-17,west,30.15854435469829,54.69132067817777,87.12110549661205
2022-03-17,central,28.00685828615614,106.523744846554,73.57294807293334
2022-03-18,north,25.664118911857017,48.849342172994696,79.19426840586152
2022-03-18,south,26.97175810081255,63.277374122605515,93.19151084674306
2022-03-18,east,28.803658356782208,60.24450094775137,91.60698136048103
2022-03-18,west,31.497232960927168,106.64059228731844,82.41916674500197
2022-03-18,central,30.393705512153563,69.28159492456128,76.43988263869304
2022-03-18,north,29.981049470857563,55.84557760232525,78.1674893335951
2022-03-18,south,25.680583973025307,88.00613523382644,88.07787984758629
2022-03-18,east,32.24081151387526,92.32553746739958,79.03628566256849
2022-03-18,west,30.147998611506182,92.45263955142784,73.81845450692751
2022-03-18,central,29.461803878730752,73.67513435102501,91.55902600110988
2022-03-18,north,31.965485438492863,84.19260367628416,81.21727982832296
2022-03-18,south,32.195632665651615,66.09725593095949,73.62872022711268
2022-03-18,east,32.00981971373346,112.59795121425981,84.19068032635646
2022-03-18,west,29.206466225108496,101.98602082870384,89.11346256895523
2022-03-18,central,27.69368609694668,100.76105423635872,69.32454778915253
2022-03-18,north,31.678485052799218,94.98423634701612,77.3967393035008
2022-03-18,south,26.97053033237424,89.49658377544523,76.93444476114603
2022-03-18,east,33.59515269584364,54.21466797254945,83.9241500948649
2022-03-18,west,29.756638308904197,91.76794238065817,85.72136166562872
2022-03-18,central,27.578870707115904,81.38722225681161,73.88653932423529
2022-03-18,north,27.23690211020185,104.36919935456359,64.47376667796989
2022-03-18,south,27.145429570402953,95.25030130319377,89.71926598302414
2022-03-18,east,29.98136503195676,90.10952705860564,68.20182573125801
2022-03-18,west,29.6878545783955,45.417421704942086,82.11312048746892
2022-03-18,central,27.228794871496685,77.32190692337579,78.08146944972331
2022-03-19,north,29.0280929786124,68.0651684570995,81.10644815548916
2022-03-19,south,27.005133779541517,84.27033213883409,95.99434882051699
2022-03-19,east,30.919608163612548,70.91204822631974,100.0
2022-03-19,west,29.631818019498777,73.7040981333065,63.14763498946232
2022-03-19,central,28.984199539889307,88.4036917533067,89.32107065677764
2022-03-19,north,27.164783091589147,70.5802513837971,77.91953137667194
2022-03-19,south,29.14069335127867,81.65484444665287,89.96055424057393
2022-03-19,east,28.91154878903155,48.83477583768649,89.05463986524003
2022-03-19,west,30.376457954143397,62.57498411997145,93.57945717543004
2022-03-19,central,30.075040507958125,92.34388499923183,82.33165825507538
2022-03-19,north,31.325124755882886,54.61917132124313,70.58624425389817
2022-03-19,south,28.77185146471408,104.13751520723257,88.75850399054461
2022-03-19,east,26.020181547331212,98.71100076119905,80.66198486488905
2022-03-19,west,31.723190304920283,73.85841494837689,77.14357695210708
2022-03-19,central,27.86893952562784,139.1976957652219,74.71977029639879
2022-03-19,north,27.52717044569369,104.0850852121385,89.5453647944997
